Age,Gender,EducationLevel,ExperienceYears,JobTitle,City,Industry,Department,Salary
27,Female,Bachelor,20,Sales Executive,New York,Tech,Marketing,93787.37
26,Female,Bachelor,21,Manager,Austin,Education,Human Resources,86831.9
44,Female,Master,3,Sales Executive,Boston,Finance,Sales,102839.46
39,Male,Master,0,Analyst,Seattle,Finance,Human Resources,92917.83
39,Male,High School,9,Sales Executive,Boston,Healthcare,Finance,86495.23
56,Female,PhD,14,Sales Executive,San Francisco,Retail,Finance,123028.84
29,Female,Bachelor,28,Analyst,New York,Tech,Sales,114342.96
56,Male,PhD,4,Analyst,Austin,Finance,Engineering,110618.64
58,Female,Master,28,Manager,San Francisco,Retail,Finance,131562.77
49,Male,Master,26,Data Scientist,Seattle,Retail,Engineering,113900.79
44,Female,Master,24,Analyst,Boston,Tech,Human Resources,119149.3
25,Female,PhD,15,Manager,New York,Retail,Sales,100081.1
46,Female,High School,15,Sales Executive,Boston,Finance,Human Resources,102844.5
34,Male,Master,24,Sales Executive,Boston,Education,Human Resources,106387.64
59,Female,High School,0,Engineer,Boston,Finance,Marketing,88278.47
49,Female,High School,4,Analyst,Boston,Education,Sales,75775.86
26,Male,Bachelor,19,Manager,New York,Retail,Marketing,97518.34
27,Male,PhD,4,Manager,San Francisco,Finance,Human Resources,110286.48
57,Male,Master,28,Data Scientist,Seattle,Tech,Engineering,123372.0
38,Male,High School,33,Manager,San Francisco,Retail,Sales,116777.74
43,Male,PhD,17,Analyst,New York,Tech,Sales,121781.77
58,Male,PhD,1,Manager,Seattle,Education,Finance,99178.22
21,Male,Master,15,Engineer,Austin,Healthcare,Engineering,91302.5
24,Male,Bachelor,28,Sales Executive,San Francisco,Healthcare,Engineering,106519.56
55,Female,Bachelor,32,Sales Executive,New York,Education,Human Resources,132729.11
43,Female,High School,15,Manager,New York,Healthcare,Human Resources,101116.76
47,Female,Bachelor,34,Manager,New York,Retail,Human Resources,125178.21
46,Female,Bachelor,16,Manager,Seattle,Retail,Finance,96922.87
28,Male,Bachelor,3,Manager,Boston,Finance,Engineering,81845.85
36,Male,PhD,3,Engineer,Austin,Retail,Marketing,80568.28
23,Male,Master,24,Analyst,Seattle,Healthcare,Engineering,97875.55
52,Male,PhD,32,Engineer,Seattle,Tech,Marketing,135744.4
25,Male,PhD,13,Engineer,San Francisco,Finance,Sales,110687.37
40,Female,Master,23,Engineer,Austin,Tech,Marketing,101735.01
34,Female,PhD,10,Sales Executive,New York,Healthcare,Sales,107146.25
52,Male,High School,24,Engineer,Seattle,Tech,Human Resources,115763.79
46,Female,High School,27,Manager,Austin,Healthcare,Engineering,98791.75
26,Male,PhD,6,Engineer,San Francisco,Retail,Human Resources,104167.67
56,Male,Bachelor,9,Manager,Boston,Finance,Engineering,110731.83
25,Female,PhD,30,Analyst,Austin,Education,Marketing,105392.23
33,Female,Bachelor,18,Sales Executive,New York,Healthcare,Engineering,95886.76
52,Male,PhD,17,Analyst,Seattle,Retail,Marketing,106313.56
36,Female,High School,5,Analyst,Boston,Tech,Engineering,79044.75
21,Male,Bachelor,27,Sales Executive,San Francisco,Retail,Sales,111501.6
33,Male,High School,6,Manager,New York,Tech,Marketing,87332.74
31,Female,PhD,11,Manager,Boston,Tech,Human Resources,103906.37
28,Male,Master,33,Manager,San Francisco,Tech,Human Resources,129438.61
45,Male,Bachelor,24,Sales Executive,New York,Tech,Human Resources,113300.61
52,Female,Bachelor,16,Engineer,Seattle,Finance,Human Resources,109361.17
44,Male,PhD,32,Data Scientist,San Francisco,Tech,Sales,144006.02
48,Male,PhD,22,Engineer,Boston,Finance,Sales,125620.08
34,Female,Bachelor,8,Engineer,New York,Education,Finance,88671.3
23,Female,Master,5,Analyst,Austin,Finance,Finance,89951.6
56,Female,PhD,1,Data Scientist,New York,Tech,Finance,102499.06
47,Male,PhD,8,Manager,Boston,Education,Finance,90482.93
40,Male,PhD,2,Engineer,Boston,Retail,Engineering,91440.13
35,Female,Master,15,Sales Executive,Austin,Finance,Marketing,107621.86
47,Female,Bachelor,24,Engineer,Boston,Retail,Human Resources,114508.99
48,Male,High School,23,Manager,New York,Education,Engineering,107981.42
45,Female,PhD,28,Engineer,San Francisco,Finance,Sales,144621.11
53,Male,Master,25,Analyst,New York,Tech,Human Resources,133090.55
34,Male,Bachelor,34,Analyst,Boston,Finance,Marketing,121157.03
28,Female,Bachelor,22,Engineer,Austin,Tech,Marketing,92793.73
34,Male,Master,3,Analyst,Austin,Healthcare,Sales,79279.29
21,Female,PhD,13,Sales Executive,Seattle,Finance,Human Resources,99026.71
36,Male,High School,6,Data Scientist,Austin,Finance,Finance,91246.95
38,Male,PhD,7,Engineer,Austin,Retail,Human Resources,93661.26
27,Male,Bachelor,18,Sales Executive,Boston,Retail,Human Resources,88407.0
35,Female,High School,1,Sales Executive,San Francisco,Education,Marketing,89727.92
44,Male,PhD,0,Sales Executive,San Francisco,Tech,Sales,109263.88
33,Male,High School,12,Manager,Boston,Retail,Human Resources,80414.43
29,Female,Master,23,Engineer,Austin,Education,Engineering,98385.2
35,Female,PhD,31,Engineer,New York,Tech,Engineering,130512.88
55,Male,Bachelor,29,Engineer,San Francisco,Tech,Sales,132183.7
44,Female,Bachelor,5,Data Scientist,Boston,Tech,Finance,100705.12
53,Male,High School,32,Sales Executive,New York,Healthcare,Human Resources,120751.16
36,Male,Master,22,Engineer,Austin,Tech,Human Resources,98087.98
28,Male,PhD,9,Analyst,Boston,Education,Marketing,94562.77
49,Male,Master,14,Manager,San Francisco,Tech,Human Resources,117042.71
43,Male,Master,22,Data Scientist,New York,Tech,Finance,111786.79
51,Male,High School,0,Manager,New York,Education,Human Resources,88821.92
34,Female,High School,7,Sales Executive,San Francisco,Finance,Human Resources,80961.67
50,Male,PhD,2,Analyst,New York,Tech,Marketing,108442.44
59,Male,Bachelor,13,Sales Executive,San Francisco,Education,Engineering,100653.69
47,Female,PhD,16,Engineer,Boston,Retail,Engineering,107525.78
36,Male,Master,33,Manager,Seattle,Education,Finance,115767.45
26,Male,High School,5,Analyst,Austin,Healthcare,Sales,74660.6
53,Male,Master,4,Manager,Boston,Retail,Sales,97542.37
38,Male,High School,28,Data Scientist,Austin,Finance,Marketing,101726.71
36,Female,Bachelor,34,Analyst,Austin,Finance,Human Resources,117948.77
32,Male,Master,17,Data Scientist,San Francisco,Education,Marketing,104494.69
40,Female,High School,29,Analyst,Seattle,Education,Engineering,97206.27
49,Female,PhD,14,Engineer,Austin,Tech,Finance,107949.03
50,Female,PhD,14,Manager,Austin,Tech,Sales,106895.52
46,Male,PhD,15,Manager,Boston,Healthcare,Human Resources,105818.79
42,Male,Master,32,Sales Executive,Seattle,Tech,Sales,121609.62
53,Female,High School,9,Analyst,Seattle,Education,Engineering,90242.62
59,Female,High School,18,Analyst,Austin,Education,Human Resources,93194.15
49,Male,High School,2,Data Scientist,Seattle,Tech,Engineering,82578.1
42,Male,Master,3,Analyst,Boston,Healthcare,Sales,91163.85
33,Male,High School,10,Manager,San Francisco,Education,Sales,90744.64
29,Male,Bachelor,32,Analyst,Austin,Healthcare,Engineering,104216.43
44,Male,Master,27,Sales Executive,New York,Education,Human Resources,120442.94
35,Female,Bachelor,31,Sales Executive,Austin,Healthcare,Engineering,112339.2
56,Female,Bachelor,15,Manager,Austin,Healthcare,Human Resources,101650.82
33,Female,PhD,8,Manager,San Francisco,Healthcare,Marketing,104949.76
47,Male,Master,10,Manager,New York,Tech,Marketing,108439.82
57,Female,High School,5,Analyst,New York,Finance,Human Resources,98184.75
27,Male,Bachelor,26,Analyst,New York,Healthcare,Engineering,103014.15
28,Female,Master,11,Engineer,San Francisco,Healthcare,Human Resources,105162.09
57,Male,High School,21,Data Scientist,Seattle,Education,Sales,85851.13
34,Female,PhD,20,Analyst,New York,Finance,Engineering,120916.21
32,Female,Master,32,Engineer,Seattle,Education,Human Resources,114640.26
56,Male,Master,16,Engineer,Boston,Education,Sales,111019.96
37,Male,Master,28,Sales Executive,San Francisco,Healthcare,Finance,128802.77
49,Female,High School,9,Analyst,Seattle,Retail,Sales,85179.57
47,Female,Bachelor,17,Engineer,New York,Finance,Human Resources,125460.34
21,Male,Bachelor,12,Sales Executive,New York,Education,Engineering,81345.41
54,Male,Master,26,Data Scientist,Seattle,Retail,Engineering,113577.92
24,Male,Master,9,Sales Executive,Seattle,Retail,Marketing,84637.23
44,Female,High School,31,Data Scientist,Boston,Education,Human Resources,105890.43
41,Female,PhD,2,Manager,San Francisco,Healthcare,Sales,111393.51
53,Male,Master,21,Manager,Austin,Tech,Sales,115522.85
27,Female,Master,26,Sales Executive,Boston,Education,Human Resources,97040.99
21,Male,PhD,2,Manager,Boston,Healthcare,Sales,87310.63
23,Female,Master,32,Analyst,Boston,Finance,Finance,121540.73
35,Male,Bachelor,1,Sales Executive,New York,Healthcare,Marketing,94663.19
51,Male,Master,10,Engineer,Seattle,Retail,Engineering,94602.93
36,Female,Bachelor,9,Analyst,San Francisco,Finance,Sales,109794.76
30,Male,High School,32,Sales Executive,New York,Finance,Finance,118288.25
49,Male,High School,6,Data Scientist,Boston,Tech,Human Resources,87688.93
26,Female,Bachelor,14,Manager,San Francisco,Tech,Sales,100254.07
49,Female,Bachelor,25,Manager,New York,Education,Human Resources,103535.83
37,Female,PhD,10,Manager,Austin,Healthcare,Finance,94136.29
42,Female,Bachelor,26,Sales Executive,Boston,Education,Finance,114855.67
44,Male,Bachelor,6,Analyst,New York,Tech,Engineering,97137.51
37,Male,Master,0,Data Scientist,New York,Retail,Human Resources,90722.77
41,Male,PhD,9,Manager,Boston,Tech,Marketing,105639.1
31,Male,Bachelor,20,Analyst,Austin,Healthcare,Engineering,95622.19
27,Male,Bachelor,14,Engineer,Seattle,Retail,Human Resources,92471.68
59,Female,Bachelor,29,Engineer,Austin,Education,Human Resources,111457.45
25,Female,Master,29,Data Scientist,Boston,Education,Finance,104422.83
41,Male,Master,7,Manager,Seattle,Tech,Finance,99936.51
38,Female,Master,23,Engineer,New York,Tech,Human Resources,116597.45
55,Female,High School,18,Analyst,Austin,Education,Finance,94137.01
40,Female,Master,2,Analyst,Austin,Education,Human Resources,86768.78
35,Female,Bachelor,14,Engineer,Seattle,Finance,Human Resources,99792.79
25,Female,Master,5,Manager,New York,Healthcare,Engineering,89743.68
33,Male,Master,17,Data Scientist,Austin,Finance,Engineering,101791.54
32,Female,PhD,18,Manager,Seattle,Finance,Marketing,106784.65
41,Male,Bachelor,29,Sales Executive,Austin,Education,Engineering,96759.81
57,Male,Master,12,Engineer,New York,Healthcare,Sales,119057.45
26,Male,High School,11,Sales Executive,New York,Education,Sales,81878.94
27,Male,PhD,33,Engineer,San Francisco,Finance,Finance,127981.84
46,Male,Master,11,Data Scientist,Seattle,Finance,Sales,114916.36
28,Female,PhD,23,Manager,Boston,Education,Engineering,107433.36
29,Male,PhD,3,Manager,Austin,Tech,Marketing,87611.76
47,Male,High School,13,Engineer,New York,Tech,Human Resources,93563.17
24,Male,High School,16,Analyst,Austin,Education,Marketing,80905.37
41,Female,High School,2,Sales Executive,Austin,Retail,Engineering,67844.46
51,Female,Bachelor,22,Manager,Boston,Retail,Engineering,102855.79
41,Female,PhD,12,Manager,New York,Tech,Engineering,114569.05
45,Female,Master,8,Engineer,San Francisco,Healthcare,Finance,109103.72
59,Male,High School,20,Analyst,Seattle,Finance,Sales,106639.35
35,Male,High School,7,Sales Executive,Austin,Healthcare,Engineering,70378.5
55,Male,PhD,16,Analyst,Boston,Tech,Human Resources,119326.78
57,Male,PhD,15,Analyst,Boston,Education,Sales,113892.97
48,Male,PhD,15,Engineer,Seattle,Retail,Sales,117030.12
34,Female,Master,27,Analyst,Seattle,Tech,Finance,99760.49
24,Male,Bachelor,15,Sales Executive,New York,Healthcare,Marketing,95736.15
40,Female,Bachelor,13,Data Scientist,Austin,Healthcare,Sales,82884.77
54,Male,High School,19,Data Scientist,Austin,Tech,Sales,98926.22
32,Female,Bachelor,33,Sales Executive,Seattle,Finance,Engineering,113861.75
53,Female,Master,28,Engineer,San Francisco,Healthcare,Human Resources,135210.02
44,Female,Bachelor,2,Manager,Austin,Finance,Engineering,91849.85
40,Male,Master,9,Engineer,Boston,Finance,Human Resources,110823.99
25,Female,High School,19,Sales Executive,Seattle,Education,Sales,84732.81
58,Male,PhD,1,Analyst,Austin,Tech,Human Resources,104926.16
50,Male,Master,26,Data Scientist,New York,Tech,Engineering,132878.44
44,Female,PhD,31,Analyst,Seattle,Finance,Engineering,131290.22
27,Female,High School,9,Engineer,Boston,Education,Marketing,83372.54
56,Female,Master,16,Sales Executive,New York,Healthcare,Finance,118065.05
58,Female,Master,32,Data Scientist,Seattle,Healthcare,Marketing,125965.33
36,Male,Bachelor,5,Sales Executive,Seattle,Tech,Sales,81778.57
35,Male,Master,17,Data Scientist,Austin,Finance,Human Resources,106410.22
43,Male,High School,8,Data Scientist,New York,Education,Engineering,91214.61
32,Female,PhD,7,Data Scientist,Seattle,Education,Engineering,91781.31
49,Female,Master,24,Engineer,Boston,Healthcare,Engineering,122200.8
35,Female,High School,30,Sales Executive,New York,Healthcare,Engineering,115035.61
49,Female,High School,3,Manager,Austin,Retail,Sales,68127.44
41,Male,Master,19,Manager,San Francisco,Retail,Finance,105222.62
35,Male,Bachelor,27,Manager,Seattle,Finance,Marketing,112117.05
34,Male,Master,0,Sales Executive,San Francisco,Retail,Marketing,85118.9
36,Female,Master,22,Analyst,Seattle,Education,Engineering,101520.81
35,Female,Bachelor,12,Sales Executive,Austin,Retail,Engineering,77943.53
24,Female,High School,15,Data Scientist,Austin,Tech,Human Resources,82482.75
47,Female,Master,25,Analyst,Austin,Tech,Engineering,108406.46
43,Female,Bachelor,30,Data Scientist,Austin,Healthcare,Marketing,111509.02
49,Male,PhD,0,Data Scientist,New York,Healthcare,Human Resources,97150.94
29,Female,PhD,16,Sales Executive,New York,Finance,Human Resources,116179.1
27,Male,Bachelor,15,Manager,Seattle,Tech,Engineering,82065.76
24,Female,High School,9,Analyst,New York,Finance,Human Resources,85348.11
25,Male,Bachelor,30,Engineer,Seattle,Finance,Finance,113029.06
25,Female,High School,9,Manager,New York,Retail,Engineering,85910.3
31,Female,PhD,33,Engineer,New York,Healthcare,Finance,131056.95
48,Male,Master,5,Sales Executive,New York,Finance,Engineering,112789.17
36,Female,Bachelor,27,Analyst,Boston,Finance,Finance,122407.95
50,Female,PhD,27,Sales Executive,Austin,Healthcare,Engineering,124827.97
24,Female,Master,12,Engineer,Boston,Healthcare,Marketing,84345.9
22,Male,PhD,11,Data Scientist,New York,Tech,Engineering,106766.55
23,Female,Bachelor,1,Sales Executive,New York,Healthcare,Marketing,85187.53
41,Female,Bachelor,7,Analyst,Boston,Retail,Sales,76134.8
26,Female,Master,8,Sales Executive,Seattle,Tech,Sales,84633.61
38,Female,Bachelor,7,Manager,Austin,Finance,Engineering,98895.12
25,Female,PhD,2,Sales Executive,Seattle,Retail,Marketing,78852.21
29,Male,Master,8,Engineer,Austin,Retail,Marketing,74796.16
40,Male,Master,12,Sales Executive,San Francisco,Tech,Human Resources,116317.94
48,Male,PhD,8,Analyst,Austin,Finance,Human Resources,105622.27
46,Male,High School,30,Sales Executive,Seattle,Tech,Finance,108068.4
38,Female,Master,24,Sales Executive,Austin,Education,Human Resources,107368.41
39,Female,High School,7,Analyst,San Francisco,Education,Engineering,93518.94
23,Male,PhD,30,Sales Executive,San Francisco,Tech,Human Resources,125909.66
29,Male,PhD,30,Analyst,New York,Finance,Human Resources,131154.73
56,Male,Master,16,Engineer,San Francisco,Finance,Engineering,128125.66
51,Male,Bachelor,18,Analyst,Boston,Healthcare,Engineering,111069.53
37,Male,Master,2,Engineer,Seattle,Retail,Finance,73413.72
43,Female,Bachelor,29,Engineer,Boston,Tech,Marketing,114537.42
54,Male,High School,9,Analyst,Boston,Retail,Human Resources,86932.44
25,Female,Bachelor,28,Sales Executive,Seattle,Retail,Sales,97028.11
35,Female,Master,17,Manager,Boston,Education,Marketing,93866.57
23,Male,Bachelor,11,Analyst,Boston,Education,Engineering,89999.23
39,Female,PhD,22,Sales Executive,Boston,Tech,Human Resources,112791.01
48,Female,High School,10,Engineer,San Francisco,Tech,Finance,109293.89
23,Female,PhD,8,Data Scientist,Seattle,Finance,Sales,99525.9
58,Female,PhD,23,Manager,Seattle,Tech,Marketing,125073.68
24,Male,PhD,24,Sales Executive,Seattle,Finance,Human Resources,114232.13
44,Female,PhD,24,Manager,Boston,Finance,Engineering,116716.73
51,Female,Bachelor,8,Data Scientist,San Francisco,Tech,Marketing,105979.17
31,Male,PhD,11,Data Scientist,Seattle,Finance,Sales,119754.54
57,Male,Bachelor,10,Data Scientist,Austin,Retail,Engineering,92565.39
21,Male,PhD,27,Analyst,Seattle,Finance,Sales,116553.76
29,Female,Master,7,Manager,New York,Retail,Human Resources,79909.19
37,Male,PhD,9,Analyst,Austin,Retail,Marketing,89283.26
21,Female,Master,24,Data Scientist,Seattle,Retail,Finance,92716.59
23,Male,Bachelor,8,Sales Executive,Boston,Healthcare,Human Resources,78797.29
46,Female,High School,7,Data Scientist,Seattle,Healthcare,Human Resources,87872.43
51,Male,Bachelor,2,Analyst,San Francisco,Finance,Finance,105365.29
46,Male,High School,17,Data Scientist,San Francisco,Tech,Finance,106376.55
43,Female,High School,34,Data Scientist,Seattle,Finance,Engineering,110148.55
50,Male,PhD,16,Analyst,Boston,Healthcare,Sales,108470.87
30,Male,High School,27,Analyst,Boston,Education,Human Resources,92083.51
28,Female,Bachelor,14,Sales Executive,Boston,Education,Engineering,86287.91
45,Male,PhD,18,Analyst,Seattle,Finance,Engineering,115025.81
42,Male,High School,21,Sales Executive,Seattle,Healthcare,Human Resources,93866.06
35,Female,Bachelor,5,Engineer,New York,Retail,Sales,77081.1
30,Female,High School,6,Engineer,San Francisco,Healthcare,Finance,83971.88
40,Male,High School,8,Analyst,Austin,Finance,Human Resources,88639.0
43,Male,PhD,19,Data Scientist,Austin,Healthcare,Sales,115795.41
21,Female,PhD,10,Manager,San Francisco,Education,Finance,108503.22
22,Female,Bachelor,1,Data Scientist,New York,Retail,Marketing,84998.73
39,Male,PhD,21,Analyst,San Francisco,Finance,Human Resources,131816.55
34,Female,PhD,4,Sales Executive,New York,Finance,Human Resources,105722.64
28,Male,Master,6,Data Scientist,New York,Tech,Sales,98170.74
58,Male,Master,5,Engineer,Boston,Retail,Engineering,95209.26
